name,rating,price,url,description,instruction,country
Аромасвеча Cereria Molla   Moroccan Cedar,-,4 522,https://goldapple.ru/19000048669-moroccan-cedar,"Притягательный и чарующий аромат, сотканный из пряных нот, древесных и сладких сочетаний, которые делают его уникальным.
Драгоценное звучание величественного кедра под крышей вашего дома!
","Предназначена для ароматизации воздуха в помещениях. Перед каждым зажиганием аромасвечи рекомендуется подрезать фитиль до 3-5 мм. Зажечь фитиль. После использования погасить пламя. Для рационального использования не гасить пламя до момента, пока вся поверхность свечи не покроется расплавленным воском.",Испания
Парфюмерная вода Vilhelm Parfumerie  Morning chess,4.4,23 375,https://goldapple.ru/19760305908-morning-chess,"Ясное беззаботное утро в загородном доме, битва за шахматной доской – воспоминания Яна о летних каникулах, проведенных у дедушки. Сочная летняя зелень на шведском морском побережье, легкие оттенки свежескошенной травы, которые теплым летним днём напоминают о контрастной свежести зимнего воздуха. Партия в шахматы за аккордами бергамота и пачули.",Укутайтесь в облако любимой композиции с самого утра.,Россия
Парфюмерная вода BASTILLE  Pleine Lune,3.2,6 540,https://goldapple.ru/19000125771-pleine-lune,"Французская парфюмерная вода BASTILLE произведена на основе натуральных компонентов. Соблазнительный цветочный аромат PLEINE LUNE создан, чтобы очаровывать. Гипнотическая тубероза стала главной героиней этой элегантной парфюмерной истории. 
Её смелый и чувственный аккорд гармонично сочетается с невинным, свежим дуэтом чая маття и бергамота, превращающим звучание аромата в интригующую игру. Притягательная бархатная композиция одновременно манит и бросает вызов. 
Парфюмер – Anne Flipo. ",Для наружного применения.,Франция
Парфюмерная вода Mancera  INSTANT CRUSH,4.7,13 370,https://goldapple.ru/26775900002-instant-crush,"Любовная история раскрывается сверкающим бергамотом и мандарином из Сицилии, проскальзывая сквозь обжигающие объятья шафрана и зажигающего имбиря. В сердце аромата нежная и кроткая роза из Марокко, страстным танцем она уступает трон соблазнения чувственному египетскому жасмину. Поцелуй роскошной амбровой древесины смягчает дерзкий дуэт лавра и пачули из Индонезии. В завершающем аккорде, сливочное звучание майсурского сандала укутанные гурманским оттенком стручков ванили из Мадагаскара с глубоким шлейфом роскошного мха и чувственного мускуса.",-,Франция
Парфюмерная вода Ynepsie  EAU LALA,4.1,2 800,https://goldapple.ru/19000178401-eau-lala,"В притягательном и ярком аромате Ynepsie игриво переливаются цветочные, фруктовые и цитрусовые ноты. Бодрящая композиция стартует с дуновения искрящихся нот лимона и бергамота. Их свежесть усиливают акватический аккорд и травяное звучание базилика. Прохладная нота эвкалипта, ревень и сочные красные ягоды подчеркивают изысканность розы в сердце аромата, а черника добавляет композиции идеальный финальный штрих. 

",Только для наружного применения.,Франция
Парфюмерная вода Parle Moi De Parfum  TOMBOY NEROLI/65,4.7,18 513,https://goldapple.ru/83710100004-tomboy-neroli-65,"Tomboy Neroli / 65 - это интерпретация аромата нероли от парфюмера Мишеля Альмарака. Оттенок чувственности и даже порочности придает цветам нюанс золотой амбры.
Композиция вышла в 2016 году, ее выпустил основанный сыновьями Альмарака бренд Parle Moi de Parfum. Это аромат-унисекс, предназначенный как для мужчин, так и для женщин. Относится к семейству цветочных. 
Женское и мужское начало являют собой две противоположности. Однако, несмотря ни на что, и у мужчин, и у прекрасных дам есть очень много общего. Именно эту общность хотел показать известный парфюмер Мишель Альмарк в своем ольфакторном творении Parle Moi de Parfum Tomboy Neroli. По словам самого Альмарка, этот аромат, представленный в группе унисекс, был создан исключительно мужским, но — специально для женщин!
Звучание восточно-цветочной парфюмерной композиции стартует нотками нероли. В сердце аромата раскрываются изысканные оттенки апельсинового цвета. Базой для парфюма Parle Moi de Parfum Tomboy Neroli стали чувственные аккорды амбры.
Аромат Parle Moi de Parfum Tomboy Neroli станет отличным зимним аксессуаром, наполняющим Вас оптимизмом и теплом. Летом его стоит носить более осторожно, особенно если Вы много времени вынуждены проводить в закрытых офисных помещениях: звучание аромата может показаться излишне интенсивным и даже навязчивым.",-,Франция
Парфюмерный экстракт Mind Games  SANS VOIR,5.0,22 995,https://goldapple.ru/19000220506-sans-voir,"Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура. 
Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.

В симфонии контрастов sans voir ведет вас по прибрежной мечте с нюансами морской соли, грейпфрута и жасмина, окутанных каскадом кипариса и фрезии. 
Пока развивается ольфакторное повествование, ваше внутреннее видение пробуждается с мистической розой и пало санто, открывая возможности, которые были скрыты всего несколько мгновений назад.",Распылите на кожу с расстояния 20-30 см.,США
Туалетная вода Versace  Pour Homme,4.8,8 051,https://goldapple.ru/7430800003-pour-homme,"Туалетная вода Versace  Pour Homme впитала в себя средиземноморский характер, имея в своем составе ингредиенты местного происхождения. Древесный аромат туалетной воды подойдет умным и сильным мужчинам, привыкшим шагать в ногу со временем. Верхние ноты  Pour Homme дарят свежесть и состоят из лимона, бергамота, апельсиновых листьев и нероли. Букет из голубого гиацинта, герани, мускатного шалфея и кедра составляет ноты сердца парфюма. Завершит этот гармоничный образ шлейф из мускуса, агарового дерева и бобов тонка. С Versace вы всегда будете производить впечатление стильного и эффектного мужчины, а стойкий аромат окутает вас чувственностью и шармом на весь день.",-,Италия
Парфюмерная вода Franck olivier  BLACK TIGER,5.0,12 510,https://goldapple.ru/19000259550-black-tiger,"Древесный аромат, основанный на амброксане и его контрастах. Аромат между свежестью и яркостью Сильная и уверенная чувственность.",Нанести на тело или одежду избегая попадания в глаза.,Франция
Духи FRANCK BOCLET  HEROES,-,16 660,https://goldapple.ru/26142100001-heroes,"Heroes Franck Boclet- музыкальная гармония с коктейлем из ароматических, древесных, цветочных и восточных звучаний. Верхние ноты: бергамот, полынь, гальбанум, сочный кокос. Ноты сердца: герань, иланг- иланг,гелиотроп, пачули, сандаловое дерево, ветивер, кваяковое дерево, кедр. Основа: амбра с оттенком ванили, мох и бобы тонка.",-,Франция
Парфюмерная вода Guerlain  Mon Guerlain,4.8,17 120,https://goldapple.ru/7753700002-mon-guerlain,"Аромат Mon Guerlain – гимн современной женственности. Он посвящается сильной, свободной и чувственной женщине, образ которой воплощает Анджелина Джоли.
С 1828 года Дом Guerlain олицетворяет историю парфюмерии. Он изобретает новые смелые аккорды, создав за это время более 1 100 ароматов. Сегодня Тьерри Вассер является пятым парфюмером Guerlain. Его новое творение Mon Guerlain – это восточный свежий аромат. Свежесть ЛАВАНДЫ КАРЛА, особая разновидность которой культивируется в Провансе, контрастирует с негой индийского ЖАСМИНА САМБАК и БЕЛОГО САНДАЛА из Австралии в сочетании с чувственной ТАИТЯНСКОЙ ВАНИЛЬЮ из Папуа-Новой Гвинеи.
Парфюмерная вода Mon Guerlain представлена в легендарном флаконе-""четырехлистнике"", созданном в 1908 году. Его чистый и графичный дизайн навеян очертаниями колбы алхимика, а своим названием он обязан пробочке, изготовленной из цельного куска материала и по форме напоминающей четырехлистник.",-,-
Парфюмерная вода SOLINOTES  Thé matcha,4.5,975,https://goldapple.ru/19000199595-the-matcha,"Умиротворяющий свежий аромат SOLINOTES, построенный вокруг ноты чая матча, дарит ощущение гармонии и благополучия. 
Парфюмерную композицию украшают цветочная нота розы, пряный оттенок кардамона, тонизирующая свежесть цитрусов и притягательное звучание мускуса. Древесная грань сандала и амбра смягчают базу, делая аромат сбалансированным и нежным. 
Сочетание нот, передающее атмосферу размеренной, спокойной чайной церемонии, помогает гармонизировать эмоции и вспомнить о простых радостях жизни. 
",Только для наружного применения.,Франция
Свеча ароматическая Vellutier  Rooftop Bar,-,4 597,https://goldapple.ru/19000131301-rooftop-bar,"Свечи Vellutier — Это дизайн, элегантность и история, описанная в ароматах.
Это бархатистый воск высочайшего качества, изготовленный по специальному рецепту в уникальном стакане. Его утонченная форма с характерным срезом, образует идеальную фигуру с крышкой из натурального дерева.
Геральдический логотип, выгравированный на деревянной крышке, подчеркивает уникальность благородного материала, раскрывая его неповторимую структуру. Свечи Vellutier имеют специальный хлопковый фитиль, изготовленный с добавлением египетского хлопка. Для его изготовления мы используем хлопок высочайшего качества, который позволяет свече гореть красивым пламенем.
Ароматы Vellutier — это тщательно подобранные элегантные композиции, которые переносят нас в далекие края, рассказывая через уникальные ноты, захватывающие истории о самых красивых уголках мира!
Полюбуйтесь красотой никогда не спящего города из нашего скай-бара... погрузитесь в ароматы слегка игристого Просекко, переплетающиеся с фруктовыми нотами черники, смородины, клубники и сладкой ванили.",Ароматическая композиция,Польша
Духи концентрированные Zielinski & Rozen  Fiction,4.9,2 200,https://goldapple.ru/19000004547-fiction,"Я хочу, чтобы парфюм трогал до глубины души, говорил о личности и отражал ее уникальность.
Эрез Розен 

Замысловатая ольфакторная книга, сюжет которой раскрывается новыми гранями на каждом человеке. Необычные сочетания нот и оригинальное построение аккордов подчеркивают индивидуальность и раскрывают суть ярче любых слов. 

Все ароматы Zielinski&Rozen категории унисекс.",Наносите парфюм по обе стороны плеч или распылите впереди себя и войдите в «облако» аромата.,Россия
Парфюмерная вода Jardin de Parfums  WHITE ESSENTIALS MONA LISA SMILE,4.8,16 965,https://goldapple.ru/26301300006-white-essentials-mona-lisa-smile,"Завораживающий взгляд таинственного присутствия
Улыбка Мона Лизы говорит нам о том, что мифы создаются как нечто лирическое и сладостное таинственным подтекстом. тот момент, когда вы прикасаетесь к нему, вы полностью попадаете во власть его магии. То, МЫ воспринимаем нашим шестым чувством, что-то подобное влюбленности, момент пробуждения и невысказанное очарование, которое невозможно постичь. Этот аромат предназначен для тех, кто не ищет объяснений, но безгранично доверяет себе и смело идет в будущее… только для того, чтобы воплотить свои мечты.
",-,Великобритания
Парфюмерная вода Franck olivier  AMBRE GOLD,-,12 510,https://goldapple.ru/19000259551-ambre-gold,Мягкое и теплое сияние величественного восточного цветочного аромата.,Нанести на тело или одежду избегая попадания в глаза.,Франция
Парфюмерная вода SOLINOTES  ROSE,4.9,1 462,https://goldapple.ru/19000026999-rose,"Композиция SOLINOTES –  это яркий аромат с насыщенными и озорными нотами. Оригинальная парфюмерная интерпретация розы подчеркивает свежесть этого цветка и раскрывает современные грани его звучания. В одновременно сладком и свежем сердце романтичного аромата роза выступает в паре с чарующей магнолией. Верхние ноты бергамота и личи придают игривому цветочному аромату лёгкий намёк на приятную свежесть фруктов, а базовая нота кедра гармонично завершает женственную композицию. Парфюмерную воду можно сочетать с другими ароматами бренда, чтобы создать свой неповторимый микс любимых нот, или использовать отдельно, наслаждаясь романтичным звучанием розы.

",только для наружного применения.,Италия
Парфюмерная вода Juliette Has A Gun  Not a Perfume,4.6,12 622,https://goldapple.ru/26660600003-not-a-perfume,"Цеталокс – компонент, идентичный натуральной амбре, обладает глубокими мускусными и анималистичными аккордами. Он является точной копией знаменитого животного афродизиака. «Если выделить единственный аспект, объединяющий все мои творения, то это, без сомнения, ингредиент, который я предпочитаю многим другим. Больше всего его в Lady Vengeance и Calamity J., чуть менее в Miss Charming и Citizen Queen. Я использую его для придания утонченности моим ароматам, так как именно этот уникальный, несравнимый ни с чем другим ингредиент привносит в композицию древесно-мускусный оттенок. На этот раз я создал аромат, в котором он остался один. Я предлагаю Вам самим ощутить его на коже - только так можно постичь все его секреты», Романо Риччи. ",-,Россия
Рефил парфюмерной воды ESSENTIAL PARFUMS PARIS  Bois Imperial,4.4,7 208,https://goldapple.ru/19000148361-bois-imperial,"Рефил для пополняемого флакона парфюмерной воды ESSENTIAL PARFUMS PARIS ""BOIS IMPERIAL by Quentin Bisch"". Парфюмер – Quentin Bisch. 
«Центром созданного мной аромата стала необыкновенная и редкая нота – акигалвуд. Эта уникальная древесная нота, украшенная свежими специями, играет на контрастах». 

Чувственный и свежий аромат ESSENTIAL PARFUMS с древесными, пряными и зелеными аккордами дополняют насыщенный гаитянский ветивер, пачули и нота Ambrofix со стойким звучанием амбры. Свежие листья базилика сочетаются с игривым ароматом перца Тимут, который раскрывает не только острую грань, но и свежую ноту, напоминающую грейпфрут. 

В составе парфюмерной воды – 93% натуральных ингредиентов. Создатели ароматов ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Сделать парфюмерию еще более экологичной и безопасной для окружающей среды позволяет формат рефила, благодаря которому основной флакон парфюмерной воды становится подходящим для многоразового использования. 

Флакон рефила создан из алюминия, подходящего для переработки.",Откройте оригинальный пополняемый флакон парфюмерной воды и наполните его из рефила. Только для наружного применения.,Франция
Парфюмерный экстракт FreeShape  MAHĀ The Greatest Soul,5.0,11 895,https://goldapple.ru/19000161481-maha-the-greatest-soul,"Пробудите решимость, которая есть в каждом из нас. MAHĀ — великая душа, наполненная надеждой. Восточно-цветочный аромат посвящен тем, кто верит в мечты и стремится к ним. 
Сладкий лимон, кедр, шафран и нероли раскрываются в верхних нотах. В нотах сердца проявляются таифская роза, пион, ночной жасмин и пачули. Уд, опопонакс, амбра, мускус завершают композицию и придают ей мягкость. 
Крышка и подставка для флакона сделаны из мрамора Порторо, натурального камня, который идеально подходит аромату. FreeShape — освободите душу и примерьте новый облик. 
",-,Италия
Диффузор для помещений Etro  AFRODITE fuxia - jasmine,-,16 440,https://goldapple.ru/19000043643-afrodite-fuxia-jasmine,"Изысканный и роскошный диффузор ETRO не только наполнит ваш дом утонченными и теплыми ароматами, но и расставит яркие акценты в домашнем интерьере благодаря элегантному цвета фуксии стеклянному флакону с орнаментом Пейсли. Флакон AFRODITE цвета фуксия. Символ элегантности, характеризуется ароматом жасмина, раскрывая свежие цветочные ноты сердца.

Аромат AFRODITE содержит ноты:
* мандарина
* цветущего персика
* розового дерева
* жасмина
* розы
* флердоранжа

Состав набора:
* цветной стеклянный флакон с жидкостью 250 мл
* 6 палочек

* Расцветка текстиля футляра может отличаться от заявленного на сайте.","Перелейте жидкость в стеклянный флакон, вставьте палочки  во флакон. Насыщенность аромата можно варьировать количеством размещённых палочек. Чем больше палочек, тем ярче запах. Оптимально использовать 6 палочек одновременно.",Италия
Парфюмерный экстракт Maison Francis Kurkdjian  BACCARAT ROUGE 540,4.7,42 000,https://goldapple.ru/26801500001-baccarat-rouge-540,"Парфюмерный экстракт Baccarat Rouge 540 усиливает сияние трех компонентов парфюмерной воды, не изменяя оригинального звучания. Отточенное мастерство парфюмера и мудрость, приобретенная со временем, привели к рождению этого древесного парфюмерного экстракта, ставшего истинным шедевром Франсиса Кюркджяна. 
Верхняя нота жасмина Грандифлорум мягко подчеркивает замысел мастера. Оттенок огня усиливается пудровыми гранями горького миндаля. Наконец, минеральная нота, построенная вокруг амбры, укрощена мускусным и древесным аккордом. 
Флакон, играя со светом, добавляет экстракту интенсивности. Он облачен в блестящую красную мантию, намекающую на красный цвет знаменитого хрусталя Baccarat. 
Парфюмерный экстракт Baccarat Rouge 540 Maison Francis Kurkdjian  воплощает собой изобилие и слияние компонентов, которые можно укротить только с помощью искусства парфюмера и мудрости, обретенной со временем.","Нанести аромат на запястья, шею и точки пульса.",Франция
Парфюмированный гель-скраб для душа I'm from  Yoonseul body scrub & wash,5.0,2 345,https://goldapple.ru/19000247262-yoonseul-body-scrub-wash,"Гель-скраб очищает и деликатно отшелушивает кожу, удаляет загрязнения, излишки себума и омертвевшие клетки, не вызывая сухости и стянутости. 
Средство увлажняет, питает и смягчает кожу, оставляя тонкий цитрусовый аромат.","Нанесите необходимое количество продукта на ладонь или губку, тщательно вспеньте, легкими массирующими движениями нанесите на тело и распределите, затем смойте теплой водой.",Республика Корея
Туалетная вода MANDARINA DUCK  FREEDOMLAND,4.8,2 849,https://goldapple.ru/19000002875-freedomland,"Аромат FREEDOMLAND от MANDARINA DUCK создан для тех, кто выбирает свободу и дух бесконечного веселья. В атмосферу музыкального фестиваля, ошеломляющего зажигательной музыкой и яркими красками, погружают искрящиеся ноты апельсина, лимона, ананаса, клубники, базилика и мяты. Вечеринка продолжается с нотами сердца: коктейлем «Пина колада», кокосовым молоком, жасмином и личи. Полностью окунуться в этот праздник музыки и свободы помогают ноты вишневого десерта, мускуса, гелиотропа и коктейля «Писко-сауэр». Семейство аромата: цветочный фруктовый. 
",-,Италия
Парфюмерная вода MIN NEW YORK  PLUSH,5.0,18 900,https://goldapple.ru/83810100013-plush,"Ваниль, жасмин, ирис и апельсиновый цвет аккуратно собраны в букет, украшенный роскошным мускусом и серой амброй. Композицию дополняют миндаль и гвоздика, а гальбанум усиливает металлические грани яркого, притягательного и наполненного энергией аромата MiN NEW YORK Plush.

",-,Франция
Парфюмерный набор ORENS PARFUMS  Serr d'Eden,-,12 502,https://goldapple.ru/19000059322-serr-d-eden,"Этот таинственный амбровый аромат открывается свежими и пряными нотами. В сердце аромата гармонично сплетаются ноты кедра и ветивера с нежными цветочными оттенками. Амбра и бальзамический аккорд источают тепло, подчеркивающее чувственное звучание сандаловой древесины.   
В наборе 3 мини-флакона по 10 мл в футляре.",Нанести на пульсирующие точки,Франция
Парфюмерная вода MIN NEW YORK  Magic Circus,-,5 347,https://goldapple.ru/19000244571-magic-circus,"Передвижной цирк путешествует в сумерках. 

За ним повсюду следует аромат древесных опилок и карамели. В удивительном круговороте чар смешались пачули, лабданум, герань и орехи. Представление началось, и под куполом цирка завораживающе звучат верхние ноты: бергамот, розовый перец, ананас и сахарная вата. 

Великолепный гурманский аромат MiN NEW YORK Magic Circus – это бесконечный карнавал, над которым не властно время.",Только для наружного применения.,Франция
Парфюмерная вода DARLING*  Eau de Parfum Rhubay,4.4,2 625,https://goldapple.ru/19000139405-eau-de-parfum-rhubay,"Если бы ты могла заключить в сосуд всплеск эйфории от яркой и классной вечеринки, это был бы флакон RHUBAY. Этот аромат всегда будет вызывать у тебя улыбку, пробуждая воспоминания о самых бурных романах и сокровенных удовольствиях.

Представь: свидание в цветущем саду, искрящееся шампанское и ванильные свечи, горящие всю ночь.

RHUBAY идеален для ярких личностей, похитительниц сердец и неисправимых оптимисток в розовых очках.

Сделано во Франции.",Распылите на основные точки пульса. Не втирайте.,Франция
Парфюмерная вода Carolina Herrera  Good Girl BLUSH ELIXIR,4.9,8 049,https://goldapple.ru/19000279937-good-girl-blush-elixir,"Насыщенный аромат Good Girl Blush Elixir усиливает ноты классической композиции Good Girl Blush и очаровывает выразительным и женственным сочетанием соблазнительной розы, интенсивной гурманской ванили и дымного, интригующего аккорда пачулей. 

Этот загадочный цветочно-древесный эликсир, дополненный акцентом бергамота и яркой нотой иланг-иланга, окутывает нежностью и чувственностью. Культовый флакон в виде туфельки с золотистым каблуком теперь представлен в изысканных черно-розовых тонах. ",Только для наружного применения.,Испания
Туалетная вода Hugo Boss  Boss The Scent,5.0,9 225,https://goldapple.ru/7034900002-boss-the-scent,"Туалетная вода Hugo Boss The Scent для мужчин. Аромат, перед которым невозможно устоять. Он оставляет неизгладимое впечатление, заставляет думать о себе. В составе The Scent есть эксклюзивный ингредиент из Южной Африки, плод манинки, который обладает свойствами афродизиака и по некоторым характеристикам немного напоминает ром и маракуйю. Благодаря базовым нотам кожи The Scent оказывает сильное и необычное впечатление. Аромат открывается пряной свежестью возбуждающих нот имбиря и дарит заряд энергии. Сердечные ноты отличаются экзотической сладостью плода африканской манинки — афродизиака, который пробуждает чувства. Дымный и притягательный аромат кожи продлевает звучание теплой и соблазнительной базовой ноты, создавая яркий и притягательный мужественный образ.",-,Россия
Свеча ароматическая Vellutier  By the Fireplace,-,3 285,https://goldapple.ru/19000131351-by-the-fireplace,"Свечи Vellutier — Это дизайн, элегантность и история, описанная в ароматах.
Это бархатистый воск высочайшего качества, изготовленный по специальному рецепту в уникальном стакане. Его утонченная форма с характерным срезом, образует идеальную фигуру с крышкой из натурального дерева.
Геральдический логотип, выгравированный на деревянной крышке, подчеркивает уникальность благородного материала, раскрывая его неповторимую структуру. Свечи Vellutier имеют специальный хлопковый фитиль, изготовленный с добавлением египетского хлопка. Для его изготовления мы используем хлопок высочайшего качества, который позволяет свече гореть красивым пламенем.
Ароматы Vellutier — это тщательно подобранные элегантные композиции, которые переносят нас в далекие края, рассказывая через уникальные ноты, захватывающие истории о самых красивых уголках мира!
Приятное потрескивание горящего камина. Тепло и сияние... Устройтесь поудобнее на диване и вдыхайте тепло березы и кедра с щепоткой гвоздики, плавно переходящей в чувственные ароматы мускуса и сандала.",Ароматическая композиция,Польша
Парфюмерная вода MONTALE  Soleil de Capri,4.6,9 711,https://goldapple.ru/26161100002-soleil-de-capri,"Еще один представитель бренда Montale, созданный для мужчин и женщин. Туалетная вода была выпущена в 2007 году, традиционно автором выступил сам Пьер Монталь (Pierre Montale). Данная композиция относится к семейству фруктово-цветочных ароматов и преисполнена свежими, актуальными для лета акцентами.","Вода, Парфюмерные масла, Спирт 70-80%",Франция
Парфюмерная вода Neydo  Wood haze 01.11,4.1,4 680,https://goldapple.ru/19000200198-wood-haze-01-11,"Сон Селин перенесет вас в мастерскую, где пахнет мореным деревом и старыми книгами. Ноты шафрана и мяты будоражат романтические воспоминания и наполняют теплом и творческой энергией. Аромат-вдохновение, благодаря которому так легко влюбиться или… создать шедевр!

Страна производства парфюмерной композиции -  Франция.

Celine, 01.11
Я стою на балконе и в задумчивости что-то вырезаю. Это как бездумно рисовать в блокноте, болтая по телефону, только вожу я не ручкой по бумаге, а ножом по дереву. Профессиональное. В доме напротив на точно таком же балконе мужчина поглощен чтением. Он не обращает на меня никакого внимания, поэтому я могу спокойно его рассмотреть. Черты его лица, наклон головы, движение рук кажутся мне знакомыми. Когда он переворачивает очередную страницу, я слышу шелест бумаги и чувствую запах старой книги. 

В балконном проеме появляется босоногая женщина, ветер играет ее длинными волосами, а воздух наполняется ароматом янтаря, нагретого солнцем. Женщина протягивает мужчине чашку и нежно его целует. Когда он делает глоток, я ощущаю на губах вкус шафрана и мяты. Кинолентой мелькают страницы из дневника памяти. Я вспомнила! Мы познакомились лет пять назад на улице, где он продавал свои стихи, отпечатанные на пишущей машинке. 

Помню наш первый поцелуй, как убегали от дождя на Бали и как, встав на одно колено, он преподнес мне шкатулку сандалового дерева... Вдруг я оказываюсь за его спиной. Опускаю взгляд и вижу свои босые ноги. 
В моих руках его портрет, вырезанный на дереве.",Только для наружного применения.,Республика Корея
парфюмерная вода Narciso Rodriguez  For Her Musc Noir,4.4,7 050,https://goldapple.ru/19000000454-for-her-musc-noir,"Narciso Rodriguez представляет аромат for her MUSC NOIR — оду таинственной силе и притягательности, сокрытым внутри каждой женщины. 

Композиция for her MUSC NOIR построена вокруг более дурманящих и насыщенных нот мускуса, одновременно таинственных и поразительно чувственных. Замшевый аккорд меняет характер культовых средних нот и усиливает гипнотический эффект второй кожи, который создается ароматом. Роскошный дуэт мускуса и замши сливается с гелиотропом, белым кедром и розой, яркое звучание которых смягчают и уравновешивают сливовые оттенки. 

Чтобы создать поистине незабываемый и уникальный аромат и окружить себя флером чистой роскоши, нанесите for her MUSC NOIR вместе с for her PURE MUSC.

Впервые в истории коллекции культовый флакон for her MUSC NOIR выполнен из абсолютно прозрачного стекла, позволяющего полностью рассмотреть его таинственное содержимое. Единственным украшением флакона служит нежно-розовая эссенция, отдающая дань оригинальной композиции for her, в то время как черный колпачок намекает на скрытые стороны его характера. Флакон for her MUSC NOIR — это настоящее произведение искусства, мерцающие грани которого притягивают все внимание к изысканному аромату внутри него.

Новый пленительный аромат for her MUSC NOIR продолжает историю легендарной коллекции for her и отражает неуловимость и очарование современной женственности.",-,Франция
